komfort,1
komforten,1
kompakten,1
kompaktna,1
kompaktno,1
kompatibilen,1
kompenzirajoč,1
kompenzirati,1
komplementaren,1
kompliment,1
konkreten,1
konkurenčen,1
konkurenčna,1
konsistentno,1
konstitutiven,1
konstruktiven,1
konstruktivno,1
kontrastno,1
kooperativen,1
kooperativno,1
korekten,1
korektnost,1
korigiranje,1
korigirati,1
korist,1
koristen,1
koristi,1
koristno,1
kraljevski,1
kraljevsko,1
krasen,1
krasno,1
krasota,1
kratkočasi,1
kratkočasiti,1
kreativen,1
kreativno,1
kredibilen,1
kredibilnost,1
krepak,1
krepek,1
krepilen,1
krepiti,1
krepkejši,1
krepost,1
kreposten,1
krepostno,1
krepostnost,1
krmljiv,1
kul,1
kultiviran,1
kvalificiran,1
kvalificirati,1
kvalitetno,1
lagoden,1
lagodnost,1
lahek,1
lahkomiselnost,1
lahkoten,1
lahkotno,1
lahkotnost,1
lahkoto,1
lajšajoč,1
lajšanje,1
lajšati,1
laskajoč,1
laskajoče,1
laskanje,1
laskati,1
laskav,1
laskava,1
laskavo,1
lažje,1
lažji,1
legalen,1
legendaren,1
legitimen,1
legitimno,1
lep,1
lepa,1
lepo,1
lepo_akceptirali,1
lepo_vzgojen,1
lepota,1
lepotica,1
lepši,1
lesk,1
lesketajoč,1
lesketanje,1
lesketati,1
lesketav,1
leski,1
levjesrčen,1
ličnejši,1
lično,1
liričen,1
lirski,1
ljubček,1
ljubeč,1
ljubeča,1
ljubeče,1
ljubek,1
ljubezen,1
ljubezenski,1
ljubezensko,1
ljubezni,1
ljubezniv,1
ljubezniva,1
ljubeznivo,1
ljubeznivost,1
ljubi,1
ljubica,1
ljubitelj,1
ljubiti,1
ljubka,1
ljubko,1
ljubkost,1
ljubljen,1
ljubljena,1
ljubljenec,1
ljubljenje,1
ljubljeno,1
ljubše,1
ljudski,1
logičen,1
logično,1
lojalen,1
lojalnost,1
luciden,1
lucidno,1
luksuz,1
luksuzen,1
luksuzno,1
lumpali,1
lumpati,1
magičen,1
majestetičen,1
majestetično,1
mamiti,1
mamljiv,1
mamljivo,1
marati,1
markanten,1
markantna,1
markantno,1
marljiv,1
marljivo,1
marljívo_delati,1
marljivost,1
masiven,1
medeno,1
mega,1
mehkejši,1
mično,1
mikaven,1
mikavna,1
mikavno,1
mikavnost,1
mil,1
milina,1
militi,1
milo,1
milost,1
milosten,1
milostljivo,1
milostno,1
mir,1
miren,1
miriti,1
mirna,1
mirnejši,1
mirno,1
mirnost,1
miroljuben,1
miroljubno,1
miroven,1
mirovniki,1
mladost,1
mladosten,1
moč,1
močan,1
močen,1
močnejši,1
močno,1
moden,1
moder,1
moderen,1
modern,1
modernizirati,1
moderno,1
modno,1
modro,1
modrost,1
mogočen,1
mogočnost,1
mojster,1
mojstri,1
mojstrovina,1
mojstrovine,1
mojstrovini,1
mojstrski,1
mojstrsko,1
mojstrstvo,1
monumentalen,1
monumentalno,1
moralnost,1
motiviran,1
na_pretek,1
na_srečo,1
načelen,1
načitan,1
nadarjen,1
nadarjenost,1
nadgradljiv,1
nadgrajen,1
nadkriliti,1
nadkriljen,1
nadomestljiv,1
nadvlada,1
nadvladati,1
nagel,1
nagnjenje,1
nagrada,1
nagrade,1
nagraden,1
nagraditi,1
nagrajajoče,1
nagrajen,1
nagrajena,1
nagrajevanje,1
nagrajujoč,1
nagrajujoče,1
najbistrejši,1
najbistroumnejši,1
najbolj_vroč,1
najbolje,1
najboljša,1
najboljše,1
najboljši,1
najcenejša,1
najcenejše,1
najcenejši,1
najčistejše,1
najčistejši,1
najelegantnejši,1
najenostavnejši,1
najgladkejši,1
najhitreje,1
najhitrejši,1
najimenitnejši,1
najkrepkejši,1
najlahkotnejši,1
najlažji,1
najlepši,1
najličnejši,1
najljubeznivejši,1
najljubši,1
najlubši,1
najmehkejši,1
najmilejši,1
najmirnejši,1
najmočnejši,1
najmodernejši,1
najnezapletenejši,1
najnežnejši,1
najodpornejši,1
najpomembnejši,1
najpostavnejši,1
najpreprostejši,1
najsodobnejši,1
najspretnejši,1
najsrečnejši,1
najstabilnejši,1
najstanovitnejši,1
najsvetlejša,1
najtrdnejši,1
najvažnejši,1
največji,1
najvišji,1
najvztrajnejši,1
najzanesljivejši,1
najžlahtnejše,1
najžlahtnejši,1
naključen,1
naključno,1
naklonjen,1
naklonjeno,1
naklonjenost,1
napajati,1
napeto,1
napojiti,1
napredek,1
napreden,1
napredna,1
napredno,1
napredovanje,1
napredovati,1
naraven,1
nared,1
narediti_vtis,1
naslediti,1
nasmeh,1
nasmehi,1
nasmehniti,1
nasmejan,1
nasmejano,1
nasmešek,1
nastavljiv,1
nastavljiva,1
natančen,1
natančno,1
natančnost,1
natanko,1
navdahniti,1
navdahnjen,1
navdajati,1
navdih,1
navdihujoč,1
navdušen,1
navdušena,1
navdušenci,1
navdušenec,1
navdušenje,1
navdušeno,1
navdušenost,1
navduševati,1
navduši,1
navdušil,1
navdušiti,1
navdušujoč,1
navijači,1
navijati,1
nebesa,1
nebesen,1
nebeški,1
nebeško,1
neboleč,1
nediskriminatoren,1
nedolžen,1
nedolžna,1
nedvomen,1
nedvomno,1
nedvoumen,1
nedvoumna,1
nedvoumno,1
negovan,1
negovati,1
neizpodbiten,1
neizpodbitno,1
neizumetničen,1
neločljiv,1
nemudoma,1
nenadomestljiv,1
nenameren,1
nenaporen,1
nenasilen,1
nenasilje,1
nenavaden,1
nenevaren,1
neobremenjen,1
neodvisen,1
neodvisna,1
neomadeževan,1
neomadeževana,1
neomajno,1
neomajnost,1
neomejen,1
neoporečen,1
neoviran,1
nepogrešljiv,1
nepopustljiv,1
nepopustljivo,1
nepoškodovan,1
nepoškodovanost,1
nepozaben,1
neprecenljiv,1
neprecenljiva,1
neprecenljivo,1
neprekinjenost,1
neprekosljiv,1
nepremagljiv,1
nepremagljivost,1
nepresegljiv,1
nepričakovan_dobitek,1
neprimerljiv,1
neprisiljen,1
nepristranski,1
nepristranskost,1
neprizadet,1
neproblematičen,1
neranljiv,1
nerjaveč,1
nerjaveče,1
nerjaven,1
nesebičen,1
nesebično,1
neškodljiv,1
neslišen,1
nesmrten,1
nesporen,1
nesporno,1
nesramežljiv,1
neuklonljiv,1
neuničljiv,1
neustavljivo,1
neustrašen,1
neustrašno,1
neverjeten,1
neverjetna,1
neverjetno,1
nevprašljiv,1
nezahteven,1
nezamegljen,1
nezapleten,1
nežen,1
nezmotljiv,1
nezmotljivo,1
nezmotljivost,1
nežno,1
nobel,1
noviteta,1
novost,1
nuditi,1
oaza,1
občudovalec,1
občudovanja_vreden,1
občudovanje,1
občudovati,1
občudujem,1
občudujoče,1
obetajoč,1
obetajoča,1
obetan,1
obetanje,1
obetati,1
obetaven,1
obetavno,1
obeti,1
obilen,1
obilica,1
obilje,1
obilna,1
obilno,1
objektiven,1
objektivno,1
objem,1
objemati,1
objemi,1
objeti,1
obljuba,1
obljube,1
obljubiti,1
obljubljen,1
obnovi,1
obnoviti,1
obnovljen,1
obnovljiv,1
obogatitev,1
obogatiti,1
oboževalci,1
oboževalec,1
oboževalka,1
oboževan,1
oboževana,1
oboževanje,1
oboževano,1
oboževati,1
obožujejo,1
obrestovati,1
obsedenost,1
obsedenosti,1
obsežen,1
obširen,1
obstanek,1
obstojen,1
obudi,1
obuditi,1
obvarovati,1
obvlada,1
obvladati,1
obvladljiv,1
obziren,1
obzirno,1
obzirnost,1
očara,1
očaran,1
očarana,1
očaranje,1
očarati,1
očarljiv,1
očarljiva,1
očarljivo,1
očarljivost,1
ocenjevalen,1
očistiti,1
očuvati,1
odgovoren,1
odgovorno,1
odkrit,1
odkritje,1
odkrito,1
odkritosrčen,1
odkritosrčnost,1
odkritost,1
odkupujoč,1
odličen,1
odličen_uspeh,1
odličnim_uspehom,1
odlično,1
odličnost,1
odlika,1
odločen,1
odločilen,1
odločnost,1
odmevati,1
odmeven,1
odobravanje,1
odobravati,1
odobren,1
odobri,1
odobriti,1
odpis,1
odporen,1
odpornejši,1
odpraviti,1
odprtost,1
odpuščanje,1
odpust,1
odrešenik,1
odrešenje,1
odreševanje,1
odrešitev,1
odrešujoč,1
odštekan,1
odstranljiv,1
odziven,1
ognjevita,1
ognjevito,1
ohrabriti,1
ojačati,1
okrepčilen,1
okrepilo,1
okrepitev,1
okreten,1
okretnost,1
okrevanje,1
okrevati,1
okusen,1
okusna,1
olajša,1
olajšanje,1
olajšati,1
olajšava,1
olajšujoč,1
olika,1
omehčati,1
omembe_vreden,1
omembe_vredno,1
omikan,1
omiliti,1
omiljevati,1
oplemenitenje,1
oplemenititi,1
opogumiti,1
opogumljajoč,1
opogumljati,1
opomoči,1
opora,1
oprijem,1
oprostiti,1
optimalen,1
optimističen,1
optimistična,1
optimistično,1
optimizem,1
orektno,1
originalen,1
originalnost,1
osebnosti,1
osnova,1
osrečujoč,1
ostroumen,1
ostroumno,1
ostroumnost,1
osupel,1
osupla,1
osupljiv,1
osupljiva,1
osupljivo,1
osuplost,1
osupnil,1
osupniti,1
osvetliti,1
osvetljevanje,1
osvetljevati,1
osvežen,1
osveženje,1
osveževanje,1
osveži,1
osvežilen,1
osvežiti,1
osvežujoč,1
osvobajati,1
osvoboditev,1
osvoboditi,1
osvobojen,1
osvojen,1
osvoji,1
osvojiti,1
otopliti,1
ovacija,1
ozdravitev,1
ozdraviti,1
oživitev,1
oživiti,1
pameten,1
pametna,1
pametno,1
panaceja,1
panoramski,1
paradiž,1
pardon,1
patriot,1
patriotski,1
pazljiv,1
pazljivost,1
pedanten,1
pedantno,1
perfekcija,1
personaliziran,1
personalizirano,1
piljenje,1
plemenit,1
plemenititi,1
plemenito,1
ploden,1
plodno,1
plodovit,1
plodovito,1
ploskala,1
ploskanje,1
ploskati,1
ploven,1
plusek,1
pluseka,1
plusi,1
pluski,1
poboljšati,1
pobotanje,1
pobotati,1
počaščen,1
počaščeni,1
počastiti,1
poceni,1
pocrkljati,1
podjeten,1
podjetno,1
podjetnost,1
podkovan,1
podperoč,1
podpira,1
podpirajoč,1
podpiran,1
podpiranje,1
podpirati,1
podpora,1
podpornica,1
podpornik,1
podpre,1
podpreti,1
podprt,1
podroben,1
podvig,1
podvigi,1
poenostavi,1
poenostaviti,1
poenostavlja,1
poenostavljajoč,1
poenostavljanje,1
poenostavljati,1
poenostavljen,1
poetičen,1
poetski,1
poglaviten,1
poglobljen,1
pogodba,1
pogum,1
pogumen,1
pogumna,1
pogumnejši,1
pogumno,1
pohvala,1
pohvalen,1
pohvaliti,1
pohvaljen,1
pohvalno,1
pojasniti,1
poklon,1
poklonitev,1
pokloniti,1
pokončen,1
pokončna,1
pokoriti,1
pokrovitelj,1
polet,1
poln_upanja,1
pomagajoč,1
pomagal,1
pomemben,1
pomembnost,1
pomiritev,1
pomiriti,1
pomirjevalno,1
pomirjujoč,1
pomirjujoče,1
pomladiti,1
pomlajajoč,1
pomlajanje,1
pomlajen,1
pomlajenje,1
pomlajevanje,1
pomlajevati,1
pomlajujoč,1
ponižen,1
ponižnost,1
ponos,1
ponosen,1
ponovna_potrditev,1
ponovno_potrditi,1
pooblastilo,1
pooblastitev,1
pooblastiti,1
poplačati,1
popoln,1
popolnoma,1
popolnost,1
poprava,1
popraviti,1
popravljajoč,1
popravljanje,1
popularen,1
popustljiv,1
popustljiva,1
porast,1
poravnati,1
poščegetati,1
poskočen,1
poskočna,1
posladek,1
posladkati,1
poslastica,1
pospešitev,1
pospravljen,1
posrečen,1
posrečenje,1
posredniški,1
postaven,1
postavnejši,1
postavno,1
pošten,1
poštenje,1
pošteno,1
poštenost,1
posvečen,1
potešiti,1
potolažiti,1
potrditev,1
potrditi,1
potrditvijo,1
potrjen,1
potrjuje,1
potrjujejo,1
potrjujoč,1
potrpežljiv,1
potrpežljivo,1
potrpljenje,1
poučen,1
poučiti,1
povečanje,1
povečevati,1
povezanost,1
povišanje,1
povišati,1
povrniti,1
povrnjen,1
povsem,1
povsem_prav,1
povsem_pravilno,1
povzdigniti,1
povzdigovati,1
pozdrav,1
pozdraviti,1
pozdravljati,1
pozdravljen,1
poželenje,1
požgečkati,1
pozitiven,1
pozitivno,1
poživi,1
poživitev,1
poživiti,1
poživljajoč,1
poživljajoče,1
poživljanje,1
poživljati,1
poživljen,1
poživljenje,1
poznavalski,1
poznavalsko,1
pozoren,1
pozorna,1
pozornost,1
praktičen,1
praktičnejši,1
praktično,1
pravi,1
pravičen,1
pravično,1
pravičnost,1
pravilen,1
pravilno,1
pravilnost,1
pravljična_dežela,1
pravljično,1
pravljičnost,1
pravočasen,1
pravočasno,1
prazničen,1
praznična,1
praznovanje,1
preboj,1
preboji,1
prečiščen,1
prečiščevanje,1
prečistiti,1
precizen,1
precizno,1
preciznost,1
prečudovit,1
predah,1
predan,1
predana,1
prednost,1
prednosten,1
prednosti,1
preferira,1
prefinjen,1
prefinjeno,1
prefinjenost,1
pregleden,1
pregledno,1
prehiten,1
prehiteti,1
prehitevajoč,1
prehiti,1
prehrana,1
preizkušen,1
prekašajoč,1
prekašanje,1
prekašati,1
prekipevajoč,1
prekipevajoče,1
prekošen,1
prekosi,1
prekositi,1
prekrasen,1
prelep,1
prelepa,1
prelestnost,1
premagati,1
premagovanje,1
premagujoč,1
premamil,1
premamila,1
premamiti,1
premamljen,1
premišljen,1
premišljeno,1
premoč,1
premoči,1
premor,1
premožen,1
premoženje,1
premožna,1
premožni,1
prenavljajoč,1
prenavljanje,1
prenosljiv,1
prenoviti,1
prenovljen,1
preoblikovan,1
preoblikovanje,1
preoblikovati,1
preporod,1
prepričati,1
prepričljiv,1
prepričljiva,1
prepričljivo,1
prepričljivost,1
preprost,1
preprostejše,1
preprosto,1
preprostost,1
prerod,1
preseči,1
presega,1
presegajoč,1
preseganje,1
presegati,1
preseneča,1
presenečen,1
presenečena,1
presenečenje,1
presenetiti,1
presenetljiv,1
presenetljivo,1
prešeren,1
prešerno,1
prešernost,1
preseže,1
presežen,1
preskrbljeni,1
presrečen,1
presrečna,1
prestiž,1
prestižen,1
prestruktuiran,1
prestrukturiranje,1
prestrukturirati,1
preudaren,1
preudarno,1
preudarnost,1
preverljiv,1
previden,1
previdnost,1
prevzet,1
prevzeta,1
prevzetje,1
prevzetost,1
preživeli,1
preživetje,1
priboljšek,1
priborjen,1
priden,1
pridno,1
pridnost,1
pridobitev,1
pridobitve,1
pridobivajoč,1
pridobljen,1
prija,1
prijatelj,1
prijateljski,1
prijateljsko,1
prijateljstvo,1
prijati,1
prijazen,1
prijazna,1
prijazno,1
prijaznost,1
prijeten,1
prijetno,1
prijetnost,1
prikladno,1
prikladnost,1
prikupen,1
prikupil,1
prikupiti,1
prikupno,1
prilagodljiv,1
prilagodljiva,1
prilagodljivost,1
priležnik,1
priljubljen,1
priljuden,1
priljudno,1
priljudnost,1
prima,1
primeren,1
primerna,1
primerno,1
pripaden,1
pripadnost,1
priporočati,1
priporočen,1
priporočila,1
priporočilo,1
priporočiti,1
priporočljivost,1
priporočljivosti,1
pripraven,1
pripravljen,1
pripravljenost,1
pripravno,1
pripravnost,1
priročen,1
priročno,1
priseben,1
prispevek,1
prisrčen,1
prisrčna,1
prisrčnejši,1
prisrčno,1
prisrčnost,1
pristen,1
pristno,1
pristnost,1
pristopen,1
pritrdilen,1
privabiti,1
privabljati,1
privilegij,1
privilegiran,1
privlačen,1
privlači,1
privlačiti,1
privlačna,1
privlačno,1
privlačnost,1
privrženec,1
prizadevajoč,1
prizadevanja,1
prizadevanje,1
prizadeven,1
prizadevna,1
prizadevno,1
prizanesljiv,1
priznan,1
priznanja,1
priznanje,1
proaktiven,1
prodor,1
prodori,1
prodornost,1
produktiven,1
produktivno,1
promovirajoč,1
promoviran,1
promovirati,1
pronicljiv,1
pronicljivo,1
proslaviti,1
proslavlja,1
proslavljati,1
prost,1
prosto,1
prostoren,1
prostorno,1
prostost,1
prostovoljno,1
prostran,1
prožen,1
prožnost,1
prva_izbira,1
prvak,1
prvakinja,1
prvenstven,1
prvorazreden,1
prvorazredni,1
prvorazredno,1
prvovrsten,1
pustolovska,1
pustolovski,1
racionalen,1
racionaliziran,1
rad,1
rade_volje,1
radodaren,1
radodarno,1
radodarnost,1
radost,1
radosten,1
radostiti,1
radostno,1
radovati,1
radoživo,1
raj,1
raje,1
rajši,1
rajski,1
rata,1
ratanje,1
ratati,1
razbremeniti,1
razbremenjevati,1
razburljiv,1
razburljivo,1
razcvet,1
razcveteti,1
razcvetu,1
razgiban,1
razgledan,1
razigran,1
razigranost,1
razjasniti,1
razjasnjenje,1
razjasnjevanje,1
razkošen,1
razkošje,1
razkošno,1
razkošnost,1
razločen,1
razločna,1
razločni,1
razločno,1
razločnost,1
razložiti,1
razmerje,1
raznolik,1
raznolikost,1
raznovrsten,1
raznovrstnost,1
razodetje,1
razpolago,1
razpoložljiv,1
razpoložljiva,1
razpoložljive,1
razposajen,1
razposajenost,1
razsoden,1
razsodno,1
razsodnost,1
razsvetliti,1
razsvetljenje,1
razsvetljevati,1
raztegljiv,1
razumen,1
razumevajoč,1
razumljiv,1
razumljiva,1
razumljivo,1
razumno,1
razumnost,1
razumski,1
razvajati,1
razvedrilen,1
razvedriti,1
razveseli,1
razveseliti,1
razveseljen,1
razveseljevanje,1
razveseljevati,1
razveseljiv,1
razveseljivo,1
razvijati,1
razvnet,1
razvoj,1
realen,1
realističen,1
redoljubno,1
reforma,1
reformacija,1
reformacije,1
reforme,1
reformirajoč,1
reformiran,1
reformiranje,1
reformirati,1
regenerira,1
regenerirati,1
relevanten,1
relevantnost,1
relief,1
reliefen,1
renesančen,1
renesančni,1
renesansa,1
renome,1
renomiran,1
reputacija,1
resen,1
rešen,1
rešilna_bilka,1
rešitelj,1
rešitev,1
rešiti,1
resničen,1
resnici,1
resnicoljuben,1
resnicoljubno,1
resnicoljubnost,1
resnost,1
respekt,1
rešpekt,1
restavriran,1
revolucijski,1
revolucionar,1
revolucionaren,1
revolucionarni,1
revolucionirati,1
robusten,1
robustnejši,1
rodoljub,1
rodoljuben,1
rodoviten,1
romantičen,1
romanticizem,1
romantično,1
romantik,1
romantika,1
rožnat,1
rutiniran,1
rutinirano,1
